Word	Freq	Count	Epitran	CharSiu	XPF	WikiPron
shootout	6.564255279557901	22331	ʃ u t a w t	ʃ u t a ʊ t		ʃ uː t a ʊ t
macau	8.476416875255547	28836	m ə k a w	m ɑ k ɔ		
headlined	3.3240158838046097	11308	h ɛ d l a j n d	h ɛ d lˠ a ɪ n d		
haiti	10.542315675342104	35864	h e j t i	h e ɪ t i		
striking	14.580636352005328	49602	s t ɹ a j k ɪ ŋ	s t ɹ a ɪ k ɪ ŋ		s t ɹ a ɪ k ɪ ŋ
spectators	10.17428703309561	34612	s p ɛ k t e j t ɹ̩ z	s p ɛ k t e ɪ t ɝ z		
squared	2.1967077024824766	7473	s k w ɛ ɹ d	s k w ɛ ɹ d		
disagreements	4.046257396583874	13765	d ɪ s ə ɡ ɹ i m ə n t s	d ɪ s ə ɡ ɹ i m ə n t͡s		
accolades	4.798482073507822	16324	æ k ə l e j d z	æ k ə lˠ e ɪ d͡z		
inducted	23.375403881855885	79521	ɪ n d ʌ k t ə d	ɪ n d ə k t ɪ d		
newport	19.87295877613145	67606	n u p ɔ ɹ t	n u p ɔ ɹ t		
rhode	20.33622805742576	69182	ɹ o w d	ɹ o ʊ d		
endorsements	2.1102856411242743	7179	ɛ n d ɔ ɹ s m ə n t s	ɛ n d ɔ ɹ s m ə n t͡s		
inducing	1.647604265009271	5605	ɪ n d u s ɪ ŋ	ɪ n d u s ɪ ŋ		ɪ n d j uː s ɪ ŋ
swinging	3.2887415730461598	11188	s w ɪ ŋ ɪ ŋ	s w ɪ ŋ ɪ ŋ		s w ɪ ŋ ɪ ŋ
volley	2.8589828869723766	9726	v ɑ l i	v ɑ lˠ i		v ɑ l i
longtime	11.970925261059332	40724	l ɔ ŋ t a j m	lˠ ɔ ŋ t a ɪ m		
attrition	1.4100905725690407	4797	ə t ɹ ɪ ʃ ə n	ə t ɹ ɪ ʃ ə n		ə t ɹ ɪ ʃ ə n
signature	19.156008409965953	65167	s ɪ ɡ n ə t͡ʃ ɹ̩	s ɪ ɡ n ə t͡ʃ ɝ		s ɪ ɡ n ɪ t͡ʃ ɚ
