Word	Freq	Count	Epitran	CharSiu	XPF	WikiPron
urte	949.3866092251448	65565		u ɾ t e	u r t̪ e	u r t e
fitxategi	942.4796098718252	65088		f i t͡ʃ a t e ɣ i	f i t̪ʃ a t̪ e ɡ i	
hartu	937.1798996761964	64722		a ɾ t u	a r t̪ u	h a r t u
herri	936.8034175311517	64696		e r i	e r i	h e r i
gehiago	928.5932107526776	64129		ɡ e͡ ɪ a ɣ o	ɡ ei a ɡ o	
fontsize	923.9740644346296	63810		f o n t͡s̺ i s̻ e	f o n t̪s̺ i s̻ e	
egiteko	905.1209970173926	62508		e ɣ i t e k o	e ɡ i t̪ e k o	
honek	901.4140958969527	62252		o n e k	o n e k	o n e k
at	900.7914523493789	62209		a t	a t̪	
seme-alabak	886.4416905901763	61218		s̺ e m e a l a β a k	s̺ e m e @ a l a b a k	
bezala	884.8923217624924	61111		b e s̻ a l a	b e s̻ a l a	b e s̻ a l a
bestelako	875.4078677238672	60456		b e s̺ t e l a k o	b e s̺ t̪ e l a k o	
hala	871.7444068509325	60203		a l a	a l a	h a l a
oso	867.1252605328845	59884		o s̺ o	o s̺ o	o s̺ o
lau	857.5828861642522	59225		l a͡ ʊ	l au	l a u̯
till	854.8027103239224	59033		t i ʎ	t̪ i ʎ	
hasi	848.7500358382042	58615		a s̺ i	a s̺ i	h a s̺ i
sortu	832.2861820337507	57478		s̺ o ɾ t u	s̺ o r t̪ u	s̺ o r t u
shift	820.4125143823419	56658		s̺ i f t	s̺ i f t̪	
eman	815.1272842692149	56293		e m a n	e m a n	e m a n
egun	801.0526440775449	55321		e ɣ u n	e ɡ u n	e ɡ u n
batera	797.4905437821222	55075		b a t e ɾ a	b a t̪ e ɾ a	b a t e ɾ a
hori	796.9403006470569	55037		o ɾ i	o ɾ i	o ɾ i
eskualdean	790.0622614587409	54562		e s̺ k u a l ð e a n	e s̺ k u a l d̪ e a n	
filmak	779.94068379004	53863		f i l m a k	f i l m a k	
espainiako	741.2064630979442	51188		e s̺ p a͡ ɪ ɲ i a k o	e s̺ p ai n i a k o	
animalia	738.3683669276074	50992		a n i m a l i a	a n i m a l i a	a n i m a l i a
ameriketako	735.2406691072363	50776		a m e ɾ i k e t a k o	a m e ɾ i k e t̪ a k o	
diren	733.1844973919923	50634		d i ɾ e n	d̪ i ɾ e n	
arteko	730.3608813041574	50439		a ɾ t e k o	a r t̪ e k o	
dauden	721.1949890805698	49806		d a͡ ʊ ð e n	d̪ au d̪ e n	d a u̯ d e n
batuetako	716.1269602049684	49456		b a t u e t a k o	b a t̪ u e t̪ a k o	
san	709.3502815941644	48988		s̺ a n	s̺ a n	
barruko	708.8289986241026	48952		b a r u k o	b a r u k o	
hauek	702.0233598482951	48482		a͡ ʊ e k	au e k	h a u̯ e k
bost	701.1400748156902	48421		b o s̺ t	b o s̺ t̪	b o s̺ t
bertan	700.5029511856146	48377		b e ɾ t a n	b e r t̪ a n	
duten	698.0847774078278	48210		d u t e n	d̪ u t̪ e n	
izena	696.5643687451474	48105		i s̻ e n a	i s̻ e n a	
euren	695.5797231350306	48037		e͡ ʊ ɾ e n	eu ɾ e n	
urteko	692.5968261396766	47831		u ɾ t e k o	u r t̪ e k o	
generoko	689.7297698043365	47633		ɡ e n e ɾ o k o	ɡ e n e ɾ o k o	
daude	681.4326825308519	47060		d a͡ ʊ ð e	d̪ au d̪ e	d a u̯ d e
azken	681.0996406333124	47037		a s̻ k e n	a s̻ k e n	a s̻ k e n
handia	678.8407477630444	46881		a n d i a	a n d̪ i a	
gabeko	677.1755382753469	46766		ɡ a β e k o	ɡ a b e k o	
familian	674.4388026825221	46577		f a m i ʎ i a n	f a m i l i a n	
batzuen	667.0394805241442	46066		b a t͡s̻ u e n	b a t̪s̻ u e n	
lanean	661.6963300810103	45697		l a n e a n	l a n e a n	
parte	660.3496824083505	45604		p a ɾ t e	p a r t̪ e	
biztanleria	658.2066301980963	45456		b i s̻ t a n l e ɾ i a	b i s̻ t̪ a n l e ɾ i a	
buruzko	655.4119742752646	45263		b u ɾ u s̻ k o	b u ɾ u s̻ k o	
arrainak	651.7629934848317	45011		a r a͡ ɪ ɲ a k	a r ai n a k	
gaur	647.2017674967905	44696		ɡ a͡ ʊ ɾ	ɡ au r	ɡ a u̯ r
et	646.4488032067012	44644		e t	e t̪	
el	646.0868011441582	44619		e l	e l	
kilometro	645.9564804016427	44610		k i l o m e t ɾ o	k i l o m e t̪ r o	
herriak	645.9130401541375	44607		e r i a k	e r i a k	
lortu	641.0766925985638	44273		l o ɾ t u	l o r t̪ u	
herriko	640.396128720983	44226		e r i k o	e r i k o	
dagoen	636.8485085080621	43981		d a ɣ o e n	d̪ a ɡ o e n	d a ɡ o e n
ibilgailuen	633.156087470124	43726		i β i l ɣ a͡ ɪ ʎ u e n	i b i l ɡ ai l u e n	
erakusten	630.3903917122958	43535		e ɾ a k u s̺ t e n	e ɾ a k u s̺ t̪ e n	
zion	630.0139095672512	43509		s̻ i o n	s̻ i o n	
biztanleak	626.118767374289	43240		b i s̻ t a n l e a k	b i s̻ t̪ a n l e a k	
hil	622.2525853463303	42973		i l	i l	i l
udalerria	619.7475310735331	42800		u ð a l e r i a	u d̪ a l e r i a	
batez	616.3447116856292	42565		b a t e s̻	b a t̪ e s̻	b a t e s̻
pertsonak	613.0577329577393	42338		p e ɾ t͡s̺ o n a k	p e r t̪s̺ o n a k	
ondorengo	609.1625907647772	42069		o n d o ɾ e n ɡ o	o n d̪ o ɾ e n ɡ o	
