Word	Freq	Count	Epitran	CharSiu	XPF	WikiPron
andriamanitra	761.0533814021522	6998			a ⁿdʳ i a m a n i tʳ a	
talen-koronantsary	757.6820389009423	6967			t̪ a l e n k u r u n a ⁿts a r i	
tsiahy	745.9367166386628	6859			ts i a h i	
kelikely	742.1303622018129	6824			k e l i k e l i	
lokony	741.1515853466229	6815			l u k u n i	
hijery	741.0428323627129	6814			h i dz e r i	
hainkintana	739.194031636243	6797			h a i ᵑk i ⁿt̪ a n a	
degre	738.7590197006031	6793			d̪ e ɡ r e	
elanelany	738.5415137327831	6791			e l a n e l a n i	
halavam-potoana	737.7802428454131	6784			h a l a v a m p u t̪ u a n a	
mihodikodina	737.5627368775931	6782			m i h u d̪ i k u d̪ i n a	
mikasikan'ny	737.4539838936831	6781			m i k a s i k a n n i	
angon	737.3452309097731	6780			a ᵑɡ u n	
jpl	737.3452309097731	6780			dz p l	
fironany	737.2364779258631	6779			f i r u n a n i	
afeliany	737.1277249419531	6778			a f e l i a n i	
anômalia	737.1277249419531	6778			a n @ m a l i a	
hakeliny	737.1277249419531	6778			h a k e l i n i	
hamaizin'ny	737.1277249419531	6778			h a m a i z i n n i	
hidodikodonany	737.1277249419531	6778			h i d̪ u d̪ i k u d̪ u n a n i	
vaton-danitra	737.1277249419531	6778			v a t̪ u n d̪ a n i tʳ a	
periheliany	736.4752070384931	6772			p e r i h e l i a n i	
raha	719.5097415485337	6616			r a h a	
iray	718.0959527577038	6603			i r a i	
maro	709.1782080770842	6521			m a r u	
avaratra	706.4593834793342	6496			a v a r a tʳ a	a v a ɾ a t͡ʂ ạ
fajiry	685.9050695203449	6307			f a dz i r i	
faritanin	672.7459584672355	6186			f a r i t̪ a n i n	
la	669.3746159660255	6155			l a	
atsinanana	640.6638282137866	5891			a ts i n a n a n a	
momba	618.2607135283274	5685			m u ᵐb a	
mankany	616.6294187696775	5670			m a ᵑk a n i	
voalohany	608.2554390086078	5593			v u a l u h a n i	
toa	582.5897348058487	5357			t̪ u a	
fiangonana	578.3483684333589	5318			f i a ᵑɡ u n a n a	
hafa	558.8815843134696	5139			h a f a	
firenena	545.93997922818	5020			f i r e n e n a	
isan-jaton'ny	545.1787083408101	5013			i s a n dz a t̪ u n n i	
izao	535.3909397889105	4923			i z a u	
faharoa	529.0832667221307	4865			f a h a r u a	
vita	525.8206772048308	4835			v i t̪ a	
atsimo	525.7119242209208	4834			a ts i m u	
senariô	516.1416616368411	4746			s e n a r i @	
hafanana	506.0276341332115	4653			h a f a n a n a	
isam-ponina	499.2849491307918	4591			i s a m p u n i n a	
brazila	497.10988945259186	4571			b r a z i l a	
ankamaroan'ny	496.2398655813119	4563			a ᵑk a m a r u a n n i	
boribory	495.2610887261219	4554			b u r i b u r i	
mba	493.84729993529197	4541			ᵐb a	
lavorary	487.7571328363322	4485			l a v u r a r i	
manodidon'ny	486.8871089650522	4477			m a n u d̪ i d̪ u n n i	
tahaky	486.56085001332224	4474			t̪ a h a k i	
fahasamihafan'ny	486.34334404550225	4472			f a h a s a m i h a f a n n i	
albedo	486.12583807768226	4470			a l b e d̪ u	
asisterôida	486.01708509377227	4469			a s i s t̪ e r @ i d̪ a	
asiterôida	486.01708509377227	4469			a s i t̪ e r @ i d̪ a	
fehiben'asiterôida	486.01708509377227	4469			f e h i b e n a s i t̪ e r @ i d̪ a	
fehiben'ny	486.01708509377227	4469			f e h i b e n n i	
soridala-manodidina	485.9083321098623	4468			s u r i d̪ a l a m a n u d̪ i d̪ i n a	
of	483.29826049602235	4444			u f	
sady	483.08075452820236	4442			s a d̪ i	
asa	481.01444783391247	4423			a s a	
mety	477.6431053327026	4392			m e t̪ i	
volana	474.2717628314927	4361			v u l a n a	
jean	466.33279500606295	4288			dz e a n	
eto	464.15773532786307	4268			e t̪ u	
tena	462.0914286335731	4249			t̪ e n a	
roa	447.40977580572365	4114			r u a	
taonjato	445.23471612752377	4094			t̪ a u ⁿdz a t̪ u	
pays	443.0596564493238	4074			p a @ s	
fanjakana	436.31697144690406	4012			f a ⁿdz a k a n a	
nisy	434.35941773652416	3994			n i s i	
rehetra	433.27188789742416	3984			r e h e tʳ a	
entana	430.6618162835843	3960			e ⁿt̪ a n a	
isan'ny	425.1154141041745	3909			i s a n n i	
new	424.4628962007145	3903			n e @	
miasa	418.9164940213047	3852			m i a s a	
distrikan	416.3064224074648	3828			d̪ i s tʳ i k a n	
sehatra	416.1976694235548	3827			s e h a tʳ a	
ihany	415.1101395844548	3817			i h a n i	
lafo	411.30378514760497	3782			l a f u	
vidy	409.2374784533151	3763			v i d̪ i	
azo	408.0411956303051	3752			a z u	
masoivohon'ny	400.53723974051536	3683			m a s u i v u h u n n i	
hatramin	400.3197337726954	3681			h a tʳ a m i n	
tanàn-dehibem-paritany	398.1446740944955	3661			t̪ a n a n d̪ e h i b e m p a r i t̪ a n i	
politika	397.8184151427655	3658			p u l i t̪ i k a	
charles	394.9908375611056	3632			@ h a r l e s	
horonantsary	394.22956667373563	3625			h u r u n a ⁿts a r i	
frantsay	392.1632599794457	3606			f r a ⁿts a i	f r a n t s a j
york	391.8370010277157	3603			@ u r k	
ministeran'ny	391.18448312425573	3597			m i n i s t̪ e r a n n i	
janoary	386.9431167517659	3558			dz a n u a r i	
tokana	386.6168578000359	3555			t̪ u k a n a	
mpahay	386.39935183221587	3553			ᵐp a h a i	
boky	385.09431602529594	3541			b u k i	
afovoany	381.72297352408606	3510			a f u v u a n i	a f u v u a nʲ
